#      wavelength (Angstrom)  Normalized Flux (Dimensionless)
       5650.7239     0.992381
       5650.7616     0.978134
       5650.7993     0.972786
       5650.8370     0.979850
       5650.8747     0.986918
       5650.9124     0.967996
       5650.9501     0.964664
       5650.9878     0.999715
       5651.0255      1.01356
       5651.0632      1.00589
       5651.1009     0.991759
       5651.1386     0.953994
       5651.1763     0.933728
       5651.2140     0.964993
       5651.2517      1.00284
       5651.2894     0.996931
       5651.3271      1.00106
       5651.3648     0.989168
       5651.4025     0.972658
       5651.4402     0.987963
       5651.4779      1.01203
       5651.5156      1.02744
       5651.5533      1.02568
       5651.5910      1.02226
       5651.6287      1.02557
       5651.6664      1.01076
       5651.7041      1.01389
       5651.7418      1.05705
       5651.7795      1.03612
       5651.8172      1.03217
       5651.8549      1.01244
       5651.8926     0.976992
       5651.9303     0.975635
       5651.9680     0.993728
       5652.0057      1.02146
       5652.0434      1.03289
       5652.0811     0.979588
       5652.1188     0.992941
       5652.1566     0.999467
       5652.1943     0.992060
       5652.2320     0.972995
       5652.2697     0.964359
       5652.3074     0.970224
       5652.3451      1.00947
       5652.3828      1.03183
       5652.4205      1.01917
       5652.4582      1.00351
       5652.4959      1.00552
       5652.5336     0.996713
       5652.5713     0.983970
       5652.6091      1.00624
       5652.6468     0.994629
       5652.6845     0.961702
       5652.7222     0.986895
       5652.7599      1.02740
       5652.7976      1.01382
       5652.8353      1.02521
       5652.8730     0.997610
       5652.9107      1.00173
       5652.9485     0.994891
       5652.9862     0.994571
       5653.0239     0.989345
       5653.0616     0.995759
       5653.0993      1.00042
       5653.1370      1.00547
       5653.1747     0.991364
       5653.2124     0.963639
       5653.2502     0.967844
       5653.2879     0.986005
       5653.3256     0.996839
       5653.3633      1.01202
       5653.4010      1.01975
       5653.4387      1.01727
       5653.4765      1.02328
       5653.5142      1.03366
       5653.5519      1.05437
       5653.5896      1.03490
       5653.6273     0.990241
       5653.6650      1.02174
       5653.7028      1.01884
       5653.7405     0.966704
       5653.7782     0.996224
       5653.8159      1.04321
       5653.8536      1.03318
       5653.8913      1.02930
       5653.9291      1.03956
       5653.9668      1.01796
       5654.0045     0.998805
       5654.0422     0.992317
       5654.0799     0.983204
       5654.1177     0.970477
       5654.1554     0.961304
       5654.1931     0.965328
       5654.2308     0.963181
       5654.2685     0.960466
       5654.3063     0.981020
       5654.3440      1.00270
       5654.3817      1.00238
       5654.4194     0.995875
       5654.4572     0.987678
       5654.4949     0.978751
       5654.5326     0.977837
       5654.5703     0.995914
       5654.6080      1.01122
       5654.6458      1.02201
       5654.6835      1.02691
       5654.7212      1.02055
       5654.7589      1.01718
       5654.7967      1.01218
       5654.8344      1.02346
       5654.8721      1.02234
       5654.9098      1.01793
       5654.9476      1.03184
       5654.9853      1.03860
       5655.0230      1.02304
       5655.0607      1.01672
       5655.0985      1.02053
       5655.1362      1.00483
       5655.1739     0.996941
       5655.2117      1.00687
       5655.2494     0.992396
       5655.2871     0.965458
       5655.3248     0.963956
       5655.3626      1.00087
       5655.4003      1.01926
       5655.4380      1.01337
       5655.4758     0.996527
       5655.5135      1.02896
       5655.5512      1.03142
       5655.5889      1.00905
       5655.6267     0.975735
       5655.6644      1.02053
       5655.7021      1.02003
       5655.7399      1.02037
       5655.7776      1.02782
       5655.8153      1.02976
       5655.8531      1.01674
       5655.8908     0.996851
       5655.9285     0.971160
       5655.9663     0.991504
       5656.0040      1.02058
       5656.0417      1.01901
       5656.0795      1.01148
       5656.1172      1.00597
       5656.1549     0.996006
       5656.1927     0.994389
       5656.2304      1.00873
       5656.2681      1.01911
       5656.3059     0.993086
       5656.3436     0.965170
       5656.3813     0.993778
       5656.4191      1.00235
       5656.4568      1.00099
       5656.4945      1.04153
       5656.5323      1.01023
       5656.5700      1.01385
       5656.6077      1.02074
       5656.6455     0.994525
       5656.6832     0.996553
       5656.7210     0.950676
       5656.7587     0.930119
       5656.7964     0.959346
       5656.8342     0.951274
       5656.8719     0.961994
       5656.9096     0.954786
       5656.9474     0.876241
       5656.9851     0.801094
       5657.0229     0.759500
       5657.0606     0.708717
       5657.0983     0.663114
       5657.1361     0.653505
       5657.1738     0.691531
       5657.2116     0.728934
       5657.2493     0.713806
       5657.2870     0.713749
       5657.3248     0.726235
       5657.3625     0.771849
       5657.4003     0.861510
       5657.4380     0.893219
       5657.4758     0.941975
       5657.5135     0.964678
       5657.5512     0.987834
       5657.5890     0.983353
       5657.6267     0.981944
       5657.6645     0.983490
       5657.7022     0.996664
       5657.7400     0.995923
       5657.7777     0.973985
       5657.8155     0.961727
       5657.8532     0.965815
       5657.8909     0.965679
       5657.9287     0.948737
       5657.9664     0.950345
       5658.0042     0.987761
       5658.0419     0.993985
       5658.0797      1.00498
       5658.1174     0.996979
       5658.1552     0.981201
       5658.1929     0.967251
       5658.2307     0.978386
       5658.2684      1.01731
       5658.3062      1.03061
       5658.3439      1.03834
       5658.3817      1.01656
       5658.4194     0.977845
       5658.4572     0.998585
       5658.4949      1.00947
       5658.5327      1.03119
       5658.5704     0.983986
       5658.6082     0.968417
       5658.6459     0.984753
       5658.6837      1.03488
       5658.7214      1.03753
       5658.7592      1.00197
       5658.7969     0.993927
       5658.8347     0.985867
       5658.8724     0.982050
       5658.9102      1.00509
       5658.9479      1.00933
       5658.9857      1.03592
       5659.0234      1.06185
       5659.0612      1.02485
       5659.0989     0.997910
       5659.1367      1.01730
       5659.1744     0.983858
       5659.2122      1.01546
       5659.2499      1.02881
       5659.2877      1.00930
       5659.3254     0.985156
       5659.3632     0.985253
       5659.4010     0.993821
       5659.4387     0.985605
       5659.4765     0.971947
       5659.5142     0.941315
       5659.5520     0.939538
       5659.5897     0.974456
       5659.6275     0.980833
       5659.6653     0.961592
       5659.7030     0.964165
       5659.7408     0.977593
       5659.7785     0.980890
       5659.8163     0.992492
       5659.8540      1.00242
       5659.8918     0.969079
       5659.9296     0.935354
       5659.9673     0.961603
       5660.0051      1.00305
       5660.0428     0.976826
       5660.0806     0.983970
       5660.1184     0.997625
       5660.1561     0.977448
       5660.1939     0.968324
       5660.2316     0.973679
       5660.2694      1.00834
       5660.3072     0.994236
       5660.3449      1.01543
       5660.3827      1.02104
       5660.4204      1.01975
       5660.4582      1.00945
       5660.4960     0.980821
       5660.5337     0.968685
       5660.5715     0.966680
       5660.6093     0.969968
       5660.6470     0.984396
       5660.6848     0.989692
       5660.7226     0.999034
       5660.7603      1.01671
       5660.7981      1.01003
       5660.8358      1.03227
       5660.8736      1.00265
       5660.9114      1.02384
       5660.9491      1.01872
       5660.9869     0.991394
       5661.0247      1.02515
       5661.0624      1.01380
       5661.1002     0.985321
       5661.1380     0.954837
       5661.1757      1.02436
       5661.2135     0.995554
       5661.2513      1.00525
       5661.2890     0.982414
       5661.3268     0.969076
       5661.3646     0.989486
       5661.4024      1.00535
       5661.4401      1.00148
       5661.4779      1.00962
       5661.5157      1.02684
       5661.5534      1.02193
       5661.5912      1.00617
       5661.6290     0.991284
       5661.6667     0.973669
       5661.7045     0.990016
       5661.7423      1.01789
       5661.7801      1.02896
       5661.8178      1.01948
       5661.8556     0.973925
       5661.8934     0.997769
       5661.9311     0.995214
       5661.9689      1.02152
       5662.0067      1.00308
       5662.0445     0.995471
       5662.0822      1.00740
       5662.1200      1.00590
       5662.1578      1.00552
       5662.1956     0.998043
       5662.2333      1.02217
       5662.2711      1.03916
       5662.3089      1.04636
       5662.3467      1.03835
       5662.3844      1.00445
       5662.4222      1.01747
       5662.4600      1.06586
       5662.4978      1.05485
       5662.5355      1.02040
       5662.5733      1.00832
       5662.6111     0.981055
       5662.6489     0.991135
       5662.6866     0.976372
       5662.7244      1.00855
       5662.7622      1.00440
       5662.8000     0.991394
       5662.8377      1.01923
       5662.8755      1.02142
       5662.9133      1.04464
       5662.9511      1.04168
       5662.9889      1.01496
       5663.0266     0.968773
       5663.0644      1.02438
       5663.1022     0.996412
       5663.1400     0.997350
       5663.1778     0.999560
       5663.2155      1.00893
       5663.2533      1.02290
       5663.2911      1.03051
       5663.3289      1.03472
       5663.3667      1.03146
